PLOT,RCP,LIFE_FORMfloating,LIFE_FORMsubmersed,POLLINATIONentomophily,POLLINATIONepihydrophily,POLLINATIONhypohydrophily,FUNCTIONAL_DIVERSITY,ALPHA_DIVERSITY
31012105,2,0.142857143,0.857142857,0,0.571428571,0.285714286,1.514930692,7
31012106,2,0.181818182,0.545454545,0.272727273,0.181818182,0.181818182,1.814226731,11
31012107,2,0.111111111,0.555555556,0.333333333,0.222222222,0.111111111,1.82060952,9
31012108,1,0,1,0,0.5,0.25,1.16368667,4
31012109,2,0.375,0.375,0.375,0.25,0.125,2.14238745,8
31012110,2,0.333333333,0.583333333,0.333333333,0.333333333,0.166666667,2.142576898,12
31012111,2,0.142857143,0.857142857,0.142857143,0.142857143,0.285714286,1.254525523,7
31012112,2,0.25,0.75,0.166666667,0.333333333,0.166666667,1.824729303,12
31012113,2,0.166666667,0.666666667,0.166666667,0.333333333,0.166666667,1.791648756,12
31012114,2,0.285714286,0.714285714,0.142857143,0.285714286,0.142857143,1.82561029,7
31012116,2,0.125,0.75,0,0.375,0.125,1.534725785,8
31012117,2,0.222222222,0.777777778,0.111111111,0.222222222,0.222222222,1.560464757,9
31012118,2,0.2,0.8,0.1,0.4,0.2,1.698387447,10
31012122,2,0.111111111,0.888888889,0,0.333333333,0.222222222,1.30192317,9
31012123,2,0.166666667,0.666666667,0,0.5,0.333333333,1.719418109,6
31012124,2,0.25,0.625,0.125,0.5,0.125,1.942222197,8
31012126,2,0.181818182,0.545454545,0.272727273,0.363636364,0.090909091,1.980898504,11
31012128,2,0,0.833333333,0,0.5,0,1.342523473,6
31012129,2,0,1,0,0.5,0.25,1.16368667,4
31012130,2,0.166666667,0.833333333,0,0.5,0.166666667,1.580589032,6
31012131,2,0.2,0.7,0.1,0.4,0.1,1.789787924,10
31012132,2,0,0.8,0,0.4,0.2,1.350244541,5
31012133,2,0.222222222,0.666666667,0.222222222,0.444444444,0.111111111,1.977138815,9
31012134,2,0.25,0.666666667,0.25,0.25,0.166666667,1.901929185,12
31012135,2,0.181818182,0.727272727,0.363636364,0.181818182,0.090909091,1.795011562,11
31012136,2,0.25,0.583333333,0.333333333,0.166666667,0.083333333,1.917006798,12
31012137,2,0.333333333,0.666666667,0.222222222,0.333333333,0.111111111,2.026581194,9
31012140,2,0.222222222,0.777777778,0.222222222,0.222222222,0.222222222,1.7116776,9
31012141,2,0.285714286,0.714285714,0.142857143,0.142857143,0.428571429,1.636551692,7
31012142,2,0.333333333,0.666666667,0.166666667,0.333333333,0.166666667,1.977559954,6
31012143,2,0.285714286,0.714285714,0.142857143,0.285714286,0.142857143,1.82561029,7
31012144,2,0.166666667,0.833333333,0.166666667,0.166666667,0.166666667,1.408285669,6
31012146,2,0.125,0.875,0.125,0.375,0.125,1.526214808,8
31012149,2,0,1,0,0.5,0.333333333,1.16368667,6
31012150,1,0,1,0,0.333333333,0.666666667,1.034388151,3
31012151,2,0.125,0.875,0,0.375,0.25,1.393165839,8
31012152,2,0,1,0,0.5,0.166666667,1.16368667,6
31012153,1,0,1,0,1,0,1.45E-15,2
31012154,2,0.142857143,0.857142857,0,0.571428571,0.142857143,1.514930692,7
31012305,2,0,1,0,0.428571429,0.428571429,1.139937963,7
31012306,1,0,1,0,1,0,2.24E-16,2
31012313,1,0,1,0,0,0,0,1
31012319,2,0.3,0.7,0.2,0.4,0.3,1.991503741,10
31012323,1,0,1,0,1,0,0,1
31012328,2,0.142857143,0.857142857,0.142857143,0.428571429,0.142857143,1.618136226,7
31012332,2,0,1,0,0.428571429,0.142857143,1.139937963,7
31012334,1,0,1,0,0.75,0.25,0.872765003,4
31012495,1,0,0.5,0.5,0,0.5,1.44766506,2
31012496,2,0.1,0.9,0.1,0.3,0.3,1.349152982,10
31012498,2,0,1,0,0.5,0.333333333,1.16368667,6
31012499,2,0,1,0,0.5,0.166666667,1.16368667,6
31012500,2,0,1,0,0.375,0.375,1.090956253,8
31012501,2,0,1,0,0.5,0.5,1.16368667,2
31012502,2,0.125,0.625,0.375,0.25,0.25,1.86334882,8
31012503,1,0,1,0,1,0,0,1
31012505,2,0,0.8,0.2,0.2,0.4,1.308261732,5
31012506,2,0.25,0.5,0.5,0.25,0.25,2.084434769,4
31012508,2,0.111111111,0.777777778,0.111111111,0.333333333,0.222222222,1.543008535,9
31012511,2,0.142857143,0.571428571,0.285714286,0.285714286,0.142857143,1.874412719,7
31012512,2,0,1,0,0.285714286,0.142857143,0.949948302,7
31012513,2,0.2,0.8,0.2,0.3,0.2,1.723007589,10
31012514,2,0.25,0.75,0.125,0.5,0.125,1.859464826,8
31012515,2,0.166666667,0.666666667,0.333333333,0.166666667,0.166666667,1.772975176,6
31012516,2,0.25,0.5,0.5,0.125,0.25,1.968801777,8
31012517,2,0.4,0.6,0.2,0.4,0.2,2.12773844,5
31012518,2,0.2,0.4,0.4,0.4,0.2,2.087515898,5
31012519,2,0.125,0.875,0,0.375,0.125,1.393165839,8
31012520,2,0,1,0,0.428571429,0.142857143,1.139937963,7
31012522,2,0.222222222,0.666666667,0.222222222,0.444444444,0.111111111,1.96484365,9
31012523,2,0,1,0,0.4,0.2,1.117139204,5
31012525,2,0,1,0,0.666666667,0.333333333,1.034388151,3
31012526,2,0,0.777777778,0.111111111,0.444444444,0.222222222,1.489305448,9
31012527,2,0.125,0.875,0.125,0.375,0.25,1.526214808,8
31012528,2,0.111111111,0.666666667,0.222222222,0.444444444,0.111111111,1.818560963,9
31012530,2,0.333333333,0.333333333,0.333333333,0.5,0.166666667,2.187063939,6
31012531,2,0,1,0,0.5,0.25,1.16368667,4
31012532,2,0.142857143,0.571428571,0.285714286,0.428571429,0.142857143,1.95171203,7
31012533,2,0.25,0.75,0.125,0.5,0.25,1.859464826,8
31012534,2,0.375,0.625,0.25,0.25,0.125,2.040941594,8
31012535,1,0,0.833333333,0,0.5,0.166666667,1.342523473,6
31012536,2,0,1,0,0.5,0.25,1.16368667,4
31012537,2,0,1,0,0.6,0.2,1.117139204,5
31012539,2,0.166666667,0.666666667,0.333333333,0.166666667,0.333333333,1.772975176,6
31012540,1,0,1,0,1,0,1.19E-15,3
31012541,2,0.142857143,0.857142857,0.142857143,0.428571429,0.142857143,1.618136226,7
31012545,1,0.166666667,0.833333333,0.166666667,0.333333333,0.333333333,1.638644961,6
31012546,2,0.142857143,0.857142857,0.142857143,0.428571429,0.142857143,1.618136226,7
31012550,2,0,0.875,0.125,0.25,0.125,1.198846902,8
31012553,2,0.333333333,0.5,0.333333333,0.333333333,0,2.159856872,6
31012555,2,0.4,0.6,0.3,0.4,0.2,2.191865963,10
31012556,2,0.363636364,0.545454545,0.363636364,0.272727273,0.181818182,2.150957468,11
31012557,2,0.25,0.75,0.25,0.25,0.25,1.836026124,4
31012558,2,0,0.875,0.125,0.375,0.25,1.369464839,8
31012559,2,0.222222222,0.777777778,0.111111111,0.333333333,0.222222222,1.704548019,9
31012560,1,0,0.333333333,0.333333333,0.666666667,0,1.706406745,3
31012561,2,0,0.714285714,0.285714286,0.142857143,0.142857143,1.41644514,7
31012562,2,0.333333333,0.666666667,0.166666667,0.333333333,0.166666667,1.977559954,6
31012563,1,0,1,0,0.333333333,0.333333333,1.034388151,3
31012565,2,0,1,0,0.6,0.4,1.117139204,5
31012566,2,0.166666667,0.833333333,0.166666667,0.333333333,0.166666667,1.638644961,6
31012567,2,0.2,0.8,0,0.6,0.2,1.64688687,5
31012568,2,0.333333333,0.666666667,0.166666667,0.5,0.333333333,2.039336905,6
31012569,1,0,1,0,1,0,2.24E-16,2
31012570,2,0,1,0,0.5,0.333333333,1.16368667,6
31012571,2,0.142857143,0.857142857,0,0.571428571,0.142857143,1.514930692,7
31012572,1,0.333333333,0.666666667,0,1,0,1.491070458,3
31012573,2,0.2,0.8,0,0.6,0.2,1.64688687,5
31012574,2,0.25,0.625,0.375,0.125,0.375,1.887072636,8
31012575,2,0.142857143,0.857142857,0,0.571428571,0.142857143,1.514930692,7
31012576,2,0.333333333,0.666666667,0.222222222,0.444444444,0.111111111,2.073910545,9
31012577,2,0.25,0.75,0.125,0.5,0.125,1.859464826,8
31012578,2,0.25,0.625,0.25,0.25,0.125,1.916469686,8
31012579,2,0.333333333,0.666666667,0.166666667,0.5,0.166666667,2.039336905,6
31012580,2,0.428571429,0.571428571,0.285714286,0.428571429,0.142857143,2.213949478,7
31012582,2,0.25,0.75,0.25,0.25,0.25,1.836026124,4
31012584,2,0.25,0.75,0.25,0.125,0.25,1.677881313,8
31012587,2,0.222222222,0.777777778,0.111111111,0.444444444,0.222222222,1.780550744,9
31012596,2,0.125,0.875,0,0.5,0.25,1.477049535,8
31012597,2,0,1,0,0.6,0.2,1.117139204,5
31012600,2,0.222222222,0.777777778,0.222222222,0.333333333,0.222222222,1.824882034,9
31012603,2,0,1,0,0.6,0.2,1.117139204,5
31012604,1,0,1,0,1,0,0,1
31012755,1,0,1,0,0.5,0,1.16368667,2
31012756,1,0,1,0,1,0,2.24E-16,2
31012760,1,0,1,0,0.75,0.25,0.872765003,4
31012770,1,0,1,0,1,0,2.24E-16,2
31012777,2,0.166666667,0.833333333,0,0.666666667,0.166666667,1.511467596,6
31012781,2,0.2,0.8,0.2,0.6,0,1.749556733,5
31012945,2,0,0.8,0,0.4,0.2,1.350244541,5
31012946,2,0.285714286,0.714285714,0.142857143,0.428571429,0.285714286,1.930208394,7
31012947,2,0.230769231,0.769230769,0.230769231,0.307692308,0.230769231,1.833893681,13
31012948,2,0.222222222,0.777777778,0.111111111,0.444444444,0.222222222,1.780550744,9
31012953,2,0.2,0.6,0.2,0.4,0.2,1.943899084,10
31012955,2,0.166666667,0.5,0.333333333,0.166666667,0.333333333,1.846837009,6
31012956,2,0.125,0.75,0.125,0.25,0.25,1.535340489,8
31012957,1,0,1,0,0.4,0.2,1.117139204,5
31012958,2,0.166666667,0.666666667,0,0.5,0.166666667,1.719418109,6
31012959,2,0.090909091,0.818181818,0,0.363636364,0.181818182,1.406710858,11
31012960,2,0.1,0.7,0.1,0.4,0.2,1.667181543,10
31012961,2,0.25,0.5,0.25,0.375,0.125,2.056159141,8
31012962,2,0.222222222,0.555555556,0.222222222,0.222222222,0.222222222,1.864190954,9
31012963,2,0.428571429,0.571428571,0.285714286,0.285714286,0.142857143,2.149485045,7
31012964,1,0,1,0,0.333333333,0.333333333,1.034388151,3
31012965,2,0.142857143,0.857142857,0.142857143,0.285714286,0.285714286,1.496781307,7
31012966,2,0.1,0.7,0.1,0.4,0.2,1.667181543,10
31012967,2,0.285714286,0.714285714,0.142857143,0.285714286,0.142857143,1.82561029,7
31012968,2,0.166666667,0.666666667,0.166666667,0.666666667,0,1.794405057,6
31012969,2,0.181818182,0.545454545,0.272727273,0.272727273,0.181818182,1.912989799,11
31012971,2,0.2,0.7,0.1,0.4,0.1,1.789787924,10
31012972,2,0.111111111,0.444444444,0.333333333,0.111111111,0.222222222,1.700200348,9
31012973,1,0.25,0.5,0,0.75,0,1.777828829,4
31012974,2,0.222222222,0.555555556,0.222222222,0.222222222,0.111111111,1.864190954,9
31012975,2,0.3,0.6,0.3,0.3,0.1,2.064738519,10
31012977,1,0,1,0,1,0,1.19E-15,3
31012978,2,0.166666667,0.833333333,0,0.666666667,0.166666667,1.511467596,6
31012979,2,0.3,0.6,0.2,0.3,0.1,1.98920207,10
31012980,2,0.222222222,0.555555556,0.222222222,0.222222222,0.333333333,1.864190954,9
31012981,2,0.166666667,0.833333333,0,0.5,0.333333333,1.580589032,6
31012982,2,0.166666667,0.833333333,0,0.5,0.333333333,1.580589032,6
31012983,1,0,0.666666667,0,0.333333333,0,1.407933886,3
31012984,2,0.214285714,0.714285714,0.214285714,0.285714286,0.142857143,1.813831806,14
31012985,2,0.3,0.7,0.2,0.3,0.3,1.925921903,10
31012986,1,0.2,0.2,0.4,0.2,0.2,1.873128549,5
31012988,2,0.2,0.8,0,0.6,0.2,1.64688687,5
31012989,2,0.222222222,0.555555556,0.444444444,0.222222222,0.222222222,2.015786123,9
31012990,2,0,1,0,0.428571429,0.285714286,1.139937963,7
31012992,2,0.25,0.75,0,0.5,0.25,1.768894015,4
31012993,2,0.222222222,0.777777778,0.111111111,0.444444444,0.222222222,1.780550744,9
31012994,2,0.166666667,0.833333333,0,0.5,0.333333333,1.580589032,6
31012995,2,0.1,0.8,0,0.4,0.2,1.473561885,10
31012996,2,0.5,0.5,0.333333333,0.333333333,0.166666667,2.233311517,6
31012997,1,0,1,0,1,0,1.31E-15,2
31012998,1,0.333333333,0.666666667,0,1,0,1.491070458,3
31012999,2,0.125,0.875,0,0.5,0.375,1.477049535,8
31013000,2,0.166666667,0.833333333,0,0.666666667,0.166666667,1.511467596,6
31013001,1,0.2,0.2,0.4,0.2,0,1.820479078,5
31013002,2,0.25,0.666666667,0.25,0.333333333,0.166666667,1.964835796,12
31013003,2,0.5,0.5,0.333333333,0.333333333,0.166666667,2.233311517,6
31013004,2,0.2,0.8,0,0.6,0.2,1.64688687,5
31013005,2,0.222222222,0.444444444,0.333333333,0.333333333,0.111111111,2.056068961,9
31013006,2,0.166666667,0.833333333,0,0.666666667,0.333333333,1.511467596,6
31013007,2,0,1,0,0.25,0.25,0.872765003,4
31013008,2,0.333333333,0.666666667,0.166666667,0.333333333,0.166666667,1.977559954,6
31013009,1,0,0.333333333,0.666666667,0.333333333,0,1.651014095,3
31013010,1,0.25,0.5,0.375,0.25,0.25,2.04040483,8
31013011,2,0.166666667,0.5,0.333333333,0.166666667,0.166666667,1.846837009,6
31013013,2,0.222222222,0.444444444,0.333333333,0.333333333,0.111111111,2.056068961,9
31013014,2,0.333333333,0.666666667,0.333333333,0.166666667,0.166666667,1.972909789,6
31013016,2,0.285714286,0.714285714,0.285714286,0.285714286,0.142857143,1.966360107,7
31013022,2,0.285714286,0.571428571,0.142857143,0.571428571,0.142857143,2.00211875,7
31013024,1,0,0.666666667,0,0.666666667,0,1.354332,3
31013028,1,0,1,0,1,0,0,1
31013032,2,0.333333333,0.555555556,0.222222222,0.222222222,0.111111111,1.988063637,9
31013033,2,0.3,0.5,0.3,0.3,0.2,2.093448377,10
31013034,2,0.428571429,0.571428571,0.428571429,0.285714286,0.142857143,2.207770484,7
31013035,2,0.375,0.625,0.25,0.375,0.125,2.125993949,8
31013036,2,0.222222222,0.777777778,0.222222222,0.333333333,0.111111111,1.833179675,9
31013037,2,0.272727273,0.727272727,0.272727273,0.181818182,0.272727273,1.81805909,11
31013038,2,0.375,0.625,0.25,0.375,0.125,2.125993949,8
31013039,2,0.333333333,0.666666667,0.333333333,0.222222222,0.111111111,2.018048504,9
31013040,2,0.2,0.8,0.2,0.2,0.2,1.599334428,5
31013041,1,0,0,0,0,0,3.71E-16,2
31013043,1,0.5,0.5,0.25,0.25,0.25,2.142660391,4
31013044,2,0.181818182,0.818181818,0.181818182,0.272727273,0.181818182,1.628146496,11
31013045,1,0.75,0.25,0.75,0,0.25,1.489146679,4
31013046,2,0.333333333,0.666666667,0.333333333,0.333333333,0.166666667,2.107299696,6
31013048,2,0.142857143,0.857142857,0,0.571428571,0.142857143,1.514930692,7
31013049,2,0.3,0.7,0.2,0.4,0.1,1.991503741,10
31013050,2,0.285714286,0.714285714,0.142857143,0.428571429,0.285714286,1.930208394,7
31013051,2,0.125,0.875,0,0.5,0.25,1.477049535,8
31013052,2,0.142857143,0.857142857,0,0.571428571,0.285714286,1.514930692,7
31013053,1,0,1,0,1,0,1.19E-15,3
31013054,2,0,1,0.142857143,0.428571429,0.142857143,1.32807406,7
31013272,1,0,1,0,1,0,2.24E-16,2
31013276,2,0.2,0.8,0.2,0.6,0.2,1.749556733,5
31013277,2,0.285714286,0.714285714,0.142857143,0.571428571,0.142857143,1.92673449,7
31013285,2,0.222222222,0.666666667,0.111111111,0.555555556,0.111111111,1.866443377,9
31013447,1,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,2.110824181,3
31013448,2,0.142857143,0.857142857,0.142857143,0.428571429,0.285714286,1.618136226,7
31013449,2,0.25,0.75,0.25,0.25,0.25,1.836026124,8
31013450,2,0.125,0.875,0.125,0.25,0.25,1.372073373,8
31013451,2,0.166666667,0.833333333,0,0.666666667,0.166666667,1.511467596,6
31013454,2,0,0.888888889,0,0.222222222,0.222222222,0.982092676,9
31013459,2,0,0.777777778,0.111111111,0.333333333,0.111111111,1.428350014,9
31013460,2,0.142857143,0.857142857,0.142857143,0.428571429,0.285714286,1.618136226,7
31013461,2,0.25,0.625,0.375,0.25,0.125,2.017904555,8
31013462,2,0,1,0,0.375,0.25,1.090956253,8
31013463,2,0,0.8,0.2,0.6,0,1.501083618,5
31013465,2,0.333333333,0.5,0.333333333,0.333333333,0.166666667,2.159856872,6
31013466,2,0,0.666666667,0.166666667,0.166666667,0.166666667,1.374611643,6
31013467,2,0,1,0,0.428571429,0.142857143,1.139937963,7
31013471,1,0,1,0,0.5,0,1.16368667,4
31013472,2,0.181818182,0.818181818,0.090909091,0.363636364,0.181818182,1.617473412,11
31013473,2,0.125,0.875,0.125,0.375,0.125,1.526214808,8
31013475,2,0.125,0.75,0.25,0.25,0.125,1.667691948,8
31013476,2,0,1,0,0.428571429,0.285714286,1.139937963,7
31013477,2,0.125,0.75,0.25,0.125,0.25,1.486586353,8
31013479,2,0.142857143,0.857142857,0.142857143,0.142857143,0.285714286,1.254525523,7
31013481,1,0,1,0,1,0,2.24E-16,2
31013482,2,0.111111111,0.888888889,0.111111111,0.333333333,0.222222222,1.435090439,9
31013483,1,0,1,0,1,0,2.24E-16,2
31013484,2,0.222222222,0.777777778,0.111111111,0.222222222,0.222222222,1.560464757,9
31013486,2,0.1,0.6,0.2,0.3,0.2,1.74807116,10
31013487,2,0,1,0,0.285714286,0.142857143,0.949948302,7
31013488,1,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,2.110824181,3
31013490,2,0,0.857142857,0.142857143,0.428571429,0.285714286,1.441765603,7
31013492,2,0.166666667,0.833333333,0.166666667,0.333333333,0.333333333,1.638644961,6
31013493,1,0,1,0,1,0,1.31E-15,2
31013494,2,0,1,0,0.75,0.25,0.872765003,4
31013496,1,0.333333333,0.666666667,0.333333333,0.666666667,0,2.045698495,3
31013497,2,0.2,0.8,0.2,0.6,0.2,1.749556733,5
31013498,1,0.166666667,0.666666667,0.166666667,0.5,0.166666667,1.838156695,6
31013499,2,0.285714286,0.714285714,0.285714286,0.285714286,0.142857143,1.971055352,7
31013502,2,0.142857143,0.714285714,0.285714286,0.285714286,0.285714286,1.796648241,7
31013504,2,0.2,0.8,0,0.8,0.2,1.430598117,5
31013506,2,0,1,0,0.428571429,0.285714286,1.139937963,7
31013507,2,0.142857143,0.857142857,0,0.571428571,0.285714286,1.514930692,7
31013508,1,0.428571429,0.571428571,0.428571429,0.142857143,0.142857143,2.100655608,7
31013509,2,0,0.777777778,0.111111111,0.333333333,0.111111111,1.428350014,9
31013511,2,0.25,0.625,0.375,0.375,0.25,2.094887923,8
31013512,2,0.125,0.625,0.25,0.375,0.125,1.868159219,8
31013515,2,0.25,0.75,0.25,0.25,0.25,1.836026124,4
31013516,2,0,0.875,0,0.375,0.25,1.247803969,8
31013517,2,0.1,0.6,0.3,0.2,0.1,1.738592713,10
31013518,2,0.2,0.8,0.2,0.4,0.2,1.794158936,5
31013519,2,0.166666667,0.666666667,0.333333333,0.5,0.166666667,1.967836865,6
31013520,1,0.142857143,0.428571429,0.285714286,0.142857143,0.285714286,1.743095042,7
31013521,1,0,1,0,1,0,2.24E-16,2
31013524,2,0.2,0.6,0.2,0.2,0.2,1.765863183,10
31013525,2,0,1,0,0.4,0.2,1.117139204,5
31013526,2,0.333333333,0.555555556,0.222222222,0.333333333,0.111111111,2.078151298,9
31013527,2,0.3,0.6,0.3,0.4,0.2,2.119022457,10
31013528,2,0,0.833333333,0,0.5,0.166666667,1.342523473,6
31013530,2,0,0.857142857,0,0.428571429,0.142857143,1.306518061,7
31013531,2,0,0.8,0,0.4,0.2,1.350244541,5
31013532,1,0.2,0.2,0.6,0.4,0,1.985058995,5
31013533,2,0.333333333,0.666666667,0.444444444,0.222222222,0.111111111,2.084760805,9
31013534,2,0.125,0.75,0.125,0.375,0.125,1.661901349,8
31013535,2,0,1,0,0.5,0.25,1.16368667,4
31013536,2,0.25,0.75,0.375,0.375,0.125,2.027805302,8
31013538,2,0.333333333,0.666666667,0.166666667,0.333333333,0.166666667,1.977559954,6
31013539,2,0.285714286,0.714285714,0.428571429,0.285714286,0.142857143,2.060915183,7
31013540,1,0,1,0,0,0.5,7.02E-16,4
31013541,2,0.5,0.5,0.5,0.25,0.25,2.212696539,4
31013542,2,0.2,0.6,0.4,0.1,0.1,1.821172508,10
31013543,2,0.25,0.75,0.25,0.25,0.25,1.836026124,8
31013544,2,0.4,0.6,0.2,0.4,0.2,2.12773844,5
31013547,1,0,1,0,1,0,0,1
31013548,1,0,1,0,0,1,0,1
31013549,2,0.090909091,0.909090909,0.090909091,0.363636364,0.181818182,1.42004621,11
31013550,2,0.2,0.8,0.2,0.3,0.1,1.72894481,10
31013552,2,0.125,0.875,0.125,0.375,0.125,1.526214808,8
31013553,2,0.111111111,0.888888889,0.111111111,0.333333333,0.222222222,1.435090439,9
31013554,2,0.222222222,0.777777778,0.222222222,0.333333333,0.111111111,1.833179675,9
31013555,2,0,1,0,0.6,0,1.117139204,5
31013556,2,0,1,0,0.5,0.25,1.16368667,4
31013707,1,0.25,0.75,0.25,0.5,0.25,1.946607909,4
31013725,2,0,0.857142857,0,0.428571429,0.285714286,1.306518061,7
31013734,1,0,1,0,1,0,0,1
31013898,2,0.5,0.5,0.25,0.5,0.25,2.229602048,4
31013899,1,0,1,0,0.5,0.5,1.16368667,2
31013902,2,0.142857143,0.714285714,0.285714286,0.142857143,0.142857143,1.621003921,7
31013906,1,0,0.6,0.2,0.2,0,1.508116783,5
31013907,2,0.166666667,0.5,0.333333333,0.166666667,0,1.846837009,6
31013914,2,0.166666667,0.5,0.333333333,0.166666667,0.166666667,1.846837009,6
31013915,2,0.125,0.375,0.375,0.125,0.125,1.743397812,8
31013916,2,0.076923077,0.461538462,0.230769231,0.153846154,0.076923077,1.618431378,13
31013918,2,0,0.833333333,0,0.5,0.166666667,1.342523473,6
31013919,2,0.2,0.6,0.2,0.2,0.2,1.781589845,10
31013921,1,0,0.75,0,0.5,0,1.417232417,4
31013923,1,0,1,0,0.5,0,1.16368667,2
31013924,1,0,1,0,0.5,0,1.16368667,2
31013925,1,0.333333333,0.666666667,0.333333333,0.666666667,0,2.045698495,3
31013926,2,0,1,0,0.5,0.166666667,1.16368667,6
31013927,2,0.111111111,0.666666667,0.222222222,0.222222222,0.111111111,1.665755051,9
31013928,2,0,1,0,0.428571429,0.428571429,1.139937963,7
31013929,1,0,1,0,1,0,0,1
31013931,1,0.333333333,0.666666667,0.333333333,0.333333333,0,2.110824181,3
31013935,2,0.222222222,0.666666667,0.222222222,0.333333333,0.222222222,1.908225951,9
31013938,2,0.2,0.5,0.3,0.3,0.2,1.986944884,10
31013939,2,0.25,0.625,0.25,0.375,0.25,2.014430821,8
31013946,2,0.1,0.6,0.2,0.2,0.2,1.626570637,10
31013950,1,0,1,0,1,0,1.31E-15,2
31013952,2,0.142857143,0.857142857,0,0.571428571,0.285714286,1.514930692,7
31013953,2,0,1,0,0.4,0.4,1.117139204,5
31013954,2,0,1,0,0.75,0.25,0.872765003,4
31013956,1,0,1,0,1,0,0,1
31013958,1,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,2.110824181,3
31013959,2,0.222222222,0.666666667,0.111111111,0.333333333,0.111111111,1.805050708,9
31013962,2,0.375,0.625,0.25,0.25,0.125,2.040941594,8
31013963,2,0.333333333,0.666666667,0.222222222,0.222222222,0.111111111,1.927746906,9
31013964,2,0.333333333,0.444444444,0.222222222,0.222222222,0.222222222,2.003734958,9
31013967,2,0.125,0.75,0,0.5,0.125,1.598679348,8
31013968,2,0.166666667,0.75,0.083333333,0.333333333,0.166666667,1.634224618,12
31013969,2,0.125,0.75,0,0.5,0.125,1.598679348,8
31013970,1,0,1,0,1,0,0,1
31013971,2,0.153846154,0.692307692,0.153846154,0.307692308,0.230769231,1.71812849,13
31013973,1,0,1,0,0.666666667,0.333333333,1.034388151,3
31013975,2,0.125,0.75,0,0.5,0.125,1.598679348,8
31013976,2,0,0.75,0,0.5,0.25,1.417232417,4
31013978,2,0,0.833333333,0,0.333333333,0.333333333,1.251965612,6
31013979,2,0.25,0.625,0.25,0.25,0.125,1.930791888,8
31013980,2,0.2,0.6,0.2,0.4,0.2,1.93742795,5
31013983,1,0,1,0,0,1,0,1
31013985,2,0.333333333,0.666666667,0.333333333,0.333333333,0.222222222,2.108474524,9
31013986,2,0.25,0.75,0.25,0.375,0.125,1.943359624,8
31013988,1,0,1,0,0,1,8.77E-16,2
31013989,2,0.333333333,0.666666667,0.333333333,0.333333333,0.111111111,2.108474524,9
31013990,2,0.222222222,0.555555556,0.333333333,0.333333333,0.222222222,2.043051582,9
31013991,2,0.142857143,0.571428571,0.285714286,0.214285714,0.214285714,1.814945916,14
31013992,2,0.375,0.625,0.25,0.375,0.125,2.125993949,8
31013994,2,0.428571429,0.571428571,0.285714286,0.285714286,0.142857143,2.149485045,7
31013995,1,0,1,0,0.5,0.5,1.16368667,2
31013997,2,0.166666667,0.833333333,0,0.333333333,0.166666667,1.445315114,6
31013999,1,0.142857143,0.285714286,0.285714286,0,0.142857143,1.485731819,7
31014138,1,0,1,0,1,0,2.24E-16,2
