PLOT,SUBSTRATE,AVGDEPTH,MINDEPTH,MAXDEPTH,RANGEDEPTH,TURBIDITY,TEMPERATURE,OXYGEN,TSS,PH,CHLOROPHYLL,VELOCITY,TOTALP,TOTALN,N_PRatio,QMEAN,QMIN,QMAX,QGROWING,CONNECTIVITY,EXCEEDANCE,WINDFETCH,logN,logP,DEPTH_PRED,DEPTH_RESID,CONNECTIVITY_PRED,CONNECTIVITY_RESID,VELOCITY_PRED,VELOCITY_RESID,EXCEEDANCE_PRED,EXCEEDANCE_RESID,logN_PRED,logN_RESID,logP_PRED,logP_RESID,TSS_PRED,TSS_RESID,CHLOROPHYLL_PRED,CHLOROPHYLL_RESID,TEMPERATURE_PRED,TEMPERATURE_RESID
31002174,3,0.8,0.8,0.8,0,10,28.7,25,7.8,9.3,52.5,0.03,0.146,1.461,10.007,575,119,2022,611,52.45,112.17,1.27,0.2,-0.8,0.7,0.1,52,0.5,0,0,94.9,17.3,0.162,0.003,-0.833,-0.002,7.7,0.1,52,0.5,28.3,0.4
31002175,3,0.6,0.6,0.6,0,10,28.7,25,7.8,9.3,52.5,0.03,0.146,1.461,10.007,575,119,2022,611,47.18,58.83,1.24,0.2,-0.8,0.7,-0.1,52.4,-5.2,0,0,73.2,-14.3,0.164,0.000,-0.832,-0.004,7.7,0.1,51.9,0.6,28,0.7
31002176,1,1.3,1.3,1.3,0,14,25.4,25,8.7,9.2,83.5,0.02,0.152,1.524,10.026,575,119,2022,611,100,151,1.4,0.2,-0.8,1.2,0.1,92.9,7.1,0,0,135.4,15.6,0.179,0.004,-0.826,0.008,8.4,0.3,74.3,9.2,26.5,-1.1
31002177,1,1.1,1.1,1.1,0,14,25.4,25,8.7,9.2,83.5,0.02,0.152,1.524,10.026,575,119,2022,611,100,132,1.4,0.2,-0.8,1.1,0,92.8,7.2,0,0,123.5,8.5,0.174,0.009,-0.823,0.005,8,0.7,56.9,26.6,26.4,-1
31002179,3,0.5,0.5,0.5,0,10,28.7,25,7.8,9.3,52.5,0.03,0.146,1.461,10.007,575,119,2022,611,62.3,83.4,1.23,0.2,-0.8,0.7,-0.2,63.8,-1.5,0,0,79.9,3.5,0.168,-0.003,-0.829,-0.006,7.8,0,51.3,1.2,27.4,1.3
31002180,1,1.5,1.5,1.5,0,14,25.4,25,8.7,9.2,83.5,0.02,0.152,1.524,10.026,575,119,2022,611,100,129.8,1.38,0.2,-0.8,1.3,0.2,96.1,3.9,0,0,123.1,6.7,0.179,0.004,-0.821,0.003,8.3,0.4,67.7,15.8,25.4,0
31002181,3,0.9,0.9,0.9,0,14,25.4,25,8.7,9.2,83.5,0.02,0.152,1.524,10.026,575,119,2022,611,100,98,1.39,0.2,-0.8,1.2,-0.3,92.3,7.7,0,0,127.5,-29.5,0.179,0.005,-0.823,0.005,8.5,0.2,75.8,7.7,25.5,-0.1
31002182,2,1.3,1.3,1.3,0,14,25.4,25,8.7,9.2,83.5,0.02,0.152,1.524,10.026,575,119,2022,611,100,107,1.39,0.2,-0.8,1.2,0.1,95.8,4.2,0,9.58333333334893e-05,108.7,-1.7,0.178,0.006,-0.822,0.004,8.3,0.4,77.3,6.2,25.4,0
31002186,2,0.6,0.6,0.6,0,14,25.4,25,8.7,9.2,83.5,0.02,0.152,1.524,10.026,575,119,2022,611,90.93,59.5,1.28,0.2,-0.8,0.8,-0.2,91.2,-0.2,0,0,73.3,-13.8,0.161,0.022,-0.819,0.001,8.1,0.6,72.1,11.4,25.4,0
31002192,4,0.9,0.9,0.9,0,14,26.5,25,13.6,9.4,51.7,0,0.152,1.547,10.178,575,119,2022,611,81.43,44,1.22,0.2,-0.8,1,-0.1,81.4,0,0,0,60.4,-16.4,0.187,0.003,-0.817,-0.001,12.4,1.2,52.1,-0.4,26.2,0.3
31002194,3,1.0,1,1,0,10,25.3,9.3,6.8,8.5,37.5,0,0.160,1.538,9.613,575,119,2022,611,100,94.17,1.11,0.2,-0.8,1,0,87.4,12.6,0,0,89.9,4.2,0.186,0.001,-0.807,0.011,8.9,-2.1,43.2,-5.7,25.6,-0.3
31002195,2,0.3,0.3,0.3,0,7,24.7,6.3,4.8,8.3,22.5,0,0.157,1.078,6.866,575,119,2022,611,12.44,29.6,0.47,0,-0.8,0.6,-0.3,33.5,-21,0,0,52.7,-23.1,0.154,-0.122,-0.800,-0.004,6.9,-2.1,29.8,-7.3,25.3,-0.6
31002196,2,0.6,0.6,0.6,0,14,26.5,25,13.6,9.4,51.7,0,0.152,1.547,10.178,575,119,2022,611,54.27,51,0.96,0.2,-0.8,0.7,-0.1,58.2,-3.9,0,0,56,-5,0.185,0.004,-0.808,-0.010,11.4,2.2,46.4,5.3,26.1,0.4
31002197,2,0.7,0.7,0.7,0,14,26.5,25,13.6,9.4,51.7,0,0.152,1.547,10.178,575,119,2022,611,67.41,66.5,1,0.2,-0.8,0.7,0,59.5,7.9,0,0,63.2,3.3,0.186,0.003,-0.806,-0.012,11,2.6,46,5.7,26,0.5
31002199,2,0.6,0.6,0.6,0,10,25.3,9.3,6.8,8.5,37.5,0,0.160,1.538,9.613,575,119,2022,611,39.27,77.8,0.92,0.2,-0.8,0.7,-0.1,40.5,-1.3,0,0,72.9,4.9,0.185,0.002,-0.793,-0.003,7.9,-1.1,38.9,-1.3,25.3,0
31002201,3,0.9,0.9,0.9,0,5,23,5.9,3.6,8.1,12,0.04,0.167,2.174,13.018,575,119,2022,611,53.73,60,0.71,0.3,-0.8,1.2,-0.3,47.8,6,0,0,100.6,-40.6,0.314,0.024,-0.758,-0.019,5.1,-1.5,15.5,-3.6,23.7,-0.7
31002204,3,2.4,2.4,2.4,0,7,22.9,5.9,5.2,8.1,10,0.04,0.174,2.219,12.753,575,119,2022,611,57.94,186.8,0.69,0.3,-0.8,1.2,1.2,45.9,12,0,0,101,85.8,0.322,0.024,-0.780,0.021,5.4,-0.2,17.5,-7.6,24.2,-1.3
31002205,1,1.0,1,1,0,7,22.9,5.9,5.2,8.1,10,0.04,0.174,2.219,12.753,575,119,2022,611,48.42,91.67,0.58,0.3,-0.8,1.1,-0.1,44.9,3.5,0,0,96.2,-4.5,0.340,0.007,-0.770,0.010,5.9,-0.7,20.9,-11,23.7,-0.8
31002206,6,0.4,0.4,0.4,0,9,26,8.8,3.9,8.4,20.8,0.01,0.182,2.081,11.434,575,119,2022,611,26.15,67,0.65,0.3,-0.7,1,-0.6,29.8,-3.7,0,0,84.9,-17.9,0.329,-0.011,-0.761,0.021,5.1,-1.2,21,-0.2,25.8,0.2
31002210,2,1.1,1.1,1.1,0,9,26,8.8,3.9,8.4,20.8,0.01,0.182,2.081,11.434,575,119,2022,611,50.78,64.2,0.7,0.3,-0.7,1,0.1,48.5,2.3,0,0,66.7,-2.5,0.312,0.007,-0.743,0.003,5.4,-1.5,23.1,-2.3,25.6,0.4
31002211,1,1.0,1,1,0,10,25.1,7.7,6.6,8.3,27.7,0.02,0.182,2.027,11.137,575,119,2022,611,75.32,76.4,0.71,0.3,-0.7,1,0,64.7,10.6,0,0,71.3,5.1,0.310,-0.003,-0.743,0.003,6.3,0.3,25.5,2.2,25.3,-0.2
31002212,1,1.2,1.2,1.2,0,10,25.1,7.7,6.6,8.3,27.7,0.02,0.182,2.027,11.137,575,119,2022,611,59.94,61,0.67,0.3,-0.7,1.1,0.1,55.5,4.4,0,0,65.5,-4.5,0.311,-0.004,-0.752,0.013,6.7,-0.1,25.3,2.4,25.3,-0.2
31002214,1,1.0,1,1,0,10,25.1,7.7,6.6,8.3,27.7,0.02,0.182,2.027,11.137,575,119,2022,611,40.03,66.8,0.59,0.3,-0.7,1,0,42.2,-2.2,0,0,65.9,0.9,0.306,0.001,-0.744,0.005,7,-0.4,26.4,1.3,25.1,0
31002215,1,1.3,1.3,1.3,0,7,23.1,8.1,10.1,8.3,19.9,0.02,0.162,2.051,12.660,575,119,2022,611,19.55,131.5,0.38,0.3,-0.8,1.2,0.1,22.8,-3.3,0,0,124,7.5,0.311,0.001,-0.780,-0.011,9.2,0.9,20.8,-0.9,23.3,-0.2
31002219,1,1.6,1.6,1.6,0,6,23.5,8.3,7.8,8.4,25.4,0.06,0.210,1.787,8.510,575,119,2022,611,54.13,175.33,0.75,0.3,-0.7,1.6,0,54.4,-0.3,0.1,0,174.9,0.5,0.253,-0.001,-0.696,0.018,8.3,-0.5,27.7,-2.3,23.5,0
31002221,6,0.3,0.3,0.3,0,8,23.4,9.5,7.7,8.4,37.6,0.05,0.182,1.713,9.412,575,119,2022,611,61.51,62,0.83,0.2,-0.7,0.8,-0.5,62.4,-0.9,0.1,0,110.8,-48.8,0.237,-0.004,-0.731,-0.009,7.8,-0.1,36,1.6,23.4,0
31002222,2,1.3,1.3,1.3,0,8,23.4,9.5,7.7,8.4,37.6,0.05,0.182,1.713,9.412,575,119,2022,611,68.83,150.6,0.8,0.2,-0.7,1.3,0,68,0.9,0.1,0,144.1,6.5,0.235,-0.001,-0.738,-0.002,7.7,0,37.1,0.5,23.4,0
31002224,2,1.9,1.9,1.9,0,8,23.4,9.5,7.7,8.4,37.6,0.05,0.182,1.713,9.412,575,119,2022,611,75.1,207.4,0.78,0.2,-0.7,1.7,0.2,73.4,1.7,0.1,0,190.4,17,0.235,-0.001,-0.739,-0.001,7.7,0,37.4,0.3,23.4,0
31002234,1,0.8,0.8,0.8,0,25,23.4,5,25.9,7.6,27.3,0.01,0.162,1.010,6.235,575,119,2022,611,23.94,51.5,0.98,0,-0.8,0.7,0.1,23.9,0,0,0,44.9,6.6,0.008,-0.004,-0.794,0.004,23.4,2.5,29.8,-2.5,23.7,-0.3
31002235,3,0.6,0.6,0.6,0,25,23.4,5,25.9,7.6,27.3,0.01,0.162,1.010,6.235,575,119,2022,611,24.37,52.2,1,0,-0.8,0.6,0,24.9,-0.5,0,0,46.4,5.8,0.006,-0.002,-0.794,0.004,23.4,2.5,30.3,-3,23.7,-0.3
31002238,1,0.3,0.3,0.3,0,20,29.1,25,8.6,9.1,52.6,0.02,0.202,1.592,7.881,575,119,2022,611,30.2,19.6,0.74,0.2,-0.7,0.5,-0.2,28.7,1.5,0,0,29.9,-10.3,0.189,0.013,-0.742,0.048,9.2,-0.6,46.5,6.1,27.4,1.7
31002243,3,1.2,1.2,1.2,0,11,26.5,11.6,6.3,8.8,37.5,0.04,0.160,1.555,9.719,575,119,2022,611,10.78,51,0.15,0.2,-0.8,1,0.2,12,-1.2,0,0,52,-1,0.191,0.001,-0.793,-0.003,6.6,-0.3,38.8,-1.3,25.9,0.6
31002245,3,0.5,0.5,0.5,0,10,28.7,25,7.8,9.3,52.5,0.03,0.146,1.461,10.007,575,119,2022,611,42.33,51,1.14,0.2,-0.8,0.6,-0.1,47.5,-5.2,0,0,58.1,-7.1,0.164,0.001,-0.830,-0.006,7.1,0.7,45.8,6.7,27.2,1.5
31002249,1,0.1,0.1,0.1,0,8,24.9,12.4,3.6,8.9,20.7,0,0.133,1.425,10.714,575,119,2022,611,23.59,58,0.48,0.2,-0.9,0.5,-0.4,23.5,0.1,0,0,68.4,-10.4,0.158,-0.004,-0.830,-0.047,4.9,-1.3,25.2,-4.5,25,-0.1
31002250,1,0.3,0.3,0.3,0,7,24.7,6.3,4.8,8.3,22.5,0,0.157,1.078,6.866,575,119,2022,611,12.26,37,0.52,0,-0.8,0.5,-0.2,22.7,-10.5,0,0,45.5,-8.5,0.103,-0.070,-0.802,-0.002,5.8,-1,22.7,-0.2,24.5,0.2
31002609,2,1.2,1.2,1.2,0,38,27.9,7.1,48,8.1,33.4,0.43,0.179,2.630,14.693,643,161,2002,946,43.76,74,1.04,0.4,-0.7,1.1,0.1,42.4,1.4,0.4,0,70.2,3.8,0.439,-0.019,-0.751,0.004,44.7,3.3,27.3,6.1,28.1,-0.2
31002622,6,1.4,1.4,1.4,0,9,26.7,6.3,9.9,8,28.7,0.4,0.141,2.860,20.284,643,161,2002,946,43.45,104,0.88,0.5,-0.9,1.4,0,44.9,-1.5,0.4,0,140.8,-36.8,0.446,0.011,-0.847,-0.004,10,-0.1,28.9,-0.2,26.7,0
31002623,6,1.7,1.7,1.7,0,9,26.7,6.3,9.9,8,28.7,0.4,0.141,2.860,20.284,643,161,2002,946,49.71,144,0.92,0.5,-0.9,1.4,0.3,46.2,3.6,0.4,0,120.4,23.6,0.445,0.012,-0.845,-0.005,10,-0.1,28,0.7,26.7,0
31002626,6,0.4,0.4,0.4,0,8,28,6.8,7.7,8.1,18,0.42,0.169,2.416,14.296,643,161,2002,946,48.49,53,1.05,0.4,-0.8,1.1,-0.7,47.9,0.6,0.4,0,103.7,-50.7,0.392,-0.009,-0.780,0.008,9.5,-1.8,19.1,-1.1,27.9,0.1
31002628,6,2.0,2,2,0,8,28,6.8,7.7,8.1,18,0.42,0.169,2.416,14.296,643,161,2002,946,40.94,247,1.01,0.4,-0.8,2.1,-0.1,43.9,-2.9,0.4,0,215.9,31.1,0.388,-0.005,-0.786,0.014,8.9,-1.2,19,-0.9,27.9,0.1
31002631,6,0.3,0.3,0.3,0,5,28.1,7,5.7,8.2,7.3,0.1,0.166,2.557,15.404,643,161,2002,946,32.56,181.75,0.87,0.4,-0.8,1.5,-1.2,37.3,-4.8,0.4,-0.3,162.6,19.2,0.418,-0.011,-0.847,0.067,7.7,-2,15.9,-8.6,27.7,0.4
31002634,6,1.4,1.4,1.4,0,7,27.3,6.9,8.2,8.2,31.9,0.44,0.126,2.812,22.317,643,161,2002,946,51.33,183.67,0.9,0.4,-0.9,1.5,-0.1,52.9,-1.5,0.4,0,178.5,5.1,0.444,0.005,-0.880,-0.020,9.4,-1.2,30.9,1,27.4,-0.1
31002636,6,2.3,2.3,2.3,0,7,27.3,6.9,8.2,8.2,31.9,0.44,0.126,2.812,22.317,643,161,2002,946,54.53,155.4,0.9,0.4,-0.9,1.5,0.8,51.3,3.3,0.4,0,163.2,-7.8,0.437,0.013,-0.892,-0.008,8.4,-0.2,29.1,2.9,27.3,0
31002640,6,3.1,3.1,3.1,0,40,26.6,6.6,48.6,8,18,0.61,0.171,2.224,13.006,643,161,2002,946,17.34,193,0.32,0.3,-0.8,2.6,0.5,18.6,-1.2,0.6,0,143.3,49.7,0.351,-0.004,-0.770,0.003,49.3,-0.7,19.7,-1.7,26.6,0
31002656,6,1.4,1.4,1.4,0,9,26.7,6,9.2,8,22.2,0.43,0.189,2.908,15.386,643,161,2002,946,13.57,111,0.42,0.5,-0.7,1.4,0,17.7,-4.1,0.4,0,121.4,-10.4,0.424,0.039,-0.736,0.012,10.3,-1.1,24.8,-2.5,26.7,0
31002657,6,1.4,1.4,1.4,0,9,26.7,6,9.2,8,22.2,0.43,0.189,2.908,15.386,643,161,2002,946,13.65,82.4,0.4,0.5,-0.7,1.4,0,18.5,-4.9,0.4,0.1,113.7,-31.3,0.422,0.042,-0.736,0.012,11.1,-1.9,33.5,-11.3,26.7,0
31002662,6,1.2,1.2,1.2,0,9,26.7,6.3,9.9,8,28.7,0.4,0.141,2.860,20.284,643,161,2002,946,32.04,142.4,0.72,0.5,-0.9,1.1,0.1,35,-2.9,0.4,0,128.2,14.2,0.404,0.053,-0.835,-0.016,11,-1.1,27.9,0.8,26.7,0
31002664,3,0.1,0.1,0.1,0,7,27.3,6.9,8.2,8.2,31.9,0.44,0.126,2.812,22.317,643,161,2002,946,34.28,41.6,0.58,0.4,-0.9,0.5,-0.4,33.6,0.7,0.4,0,72.2,-30.6,0.425,0.025,-0.898,-0.001,10.6,-2.4,32.9,-1,27.1,0.2
31002717,6,3.0,3,3,0,34,26,6.6,49.8,8,30.3,0.42,0.129,2.127,16.488,643,161,2002,946,16.69,204,0.34,0.3,-0.9,2.2,0.8,17.2,-0.6,0.4,0,127.2,76.8,0.330,-0.003,-0.858,-0.031,48.9,0.9,29.7,0.6,26,0
31002719,6,2.5,2.5,2.5,0,34,26,6.6,49.8,8,30.3,0.42,0.129,2.127,16.488,643,161,2002,946,18.34,140,0.32,0.3,-0.9,2.2,0.3,18.2,0.2,0.4,0,121.5,18.5,0.328,-0.001,-0.875,-0.014,49.5,0.3,30.3,0,26,0
31002722,6,1.5,1.5,1.5,0,34,26,6.6,49.8,8,30.3,0.42,0.129,2.127,16.488,643,161,2002,946,16.55,120,0.27,0.3,-0.9,1.7,-0.2,13.7,2.8,0.4,0,116,4,0.330,-0.002,-0.854,-0.036,48.3,1.5,29,1.3,26,0
31002724,6,3.0,3,3,0,38,26.4,6.8,55.6,8,21.5,0.26,0.166,2.151,12.958,643,161,2002,946,12.57,87.6,0.25,0.3,-0.8,2.4,0.6,13,-0.5,0.3,0,111.8,-24.2,0.332,0.001,-0.783,0.003,54.6,1,23.6,-2.2,26.4,0
31002727,3,1.3,1.3,1.3,0,40,26.6,7,58.6,8.1,40.3,0.32,0.150,2.008,13.387,643,161,2002,946,15.02,62,0.21,0.3,-0.8,1.4,-0.1,17.5,-2.5,0.3,0,69.6,-7.6,0.312,-0.009,-0.816,-0.008,58,0.6,37,3.4,26.6,0
31002734,6,2.0,2,2,0,40,28,6.9,51,8.1,14,0.46,0.162,3.561,21.981,643,161,2002,946,36.48,156.33,0.54,0.6,-0.8,2.1,-0.1,31.1,5.4,0.5,0,147.9,8.4,0.541,0.011,-0.756,-0.035,47.1,3.9,15.4,-1.4,28,0
31002737,6,1.0,1,1,0,34,27.9,7.1,42.7,8.1,16.2,0.45,0.183,3.498,19.115,643,161,2002,946,23.28,65,0.41,0.5,-0.7,1.5,-0.5,24.3,-1.1,0.4,0,118.6,-53.6,0.527,0.017,-0.730,-0.007,43.6,-0.9,17.5,-1.2,27.9,0
31002753,6,3.8,3.8,3.8,0,31,26.4,6.9,43.5,8,24.6,0.42,0.160,2.147,13.419,643,161,2002,946,10.04,251.4,0.15,0.3,-0.8,3,0.8,9.9,0.1,0.4,0,189.3,62.1,0.332,0.000,-0.804,0.008,44.8,-1.3,25.7,-1.2,26.3,0.1
31002755,6,1.4,1.4,1.4,0,31,26.4,6.9,43.5,8,24.6,0.42,0.160,2.147,13.419,643,161,2002,946,9.66,144,0.15,0.3,-0.8,1.7,-0.3,9.8,-0.1,0.4,0,156.8,-12.8,0.331,0.000,-0.807,0.011,44.6,-1.1,25.5,-1,26.3,0.1
31002758,6,1.2,1.2,1.2,0,31,26.4,6.9,43.5,8,24.6,0.42,0.160,2.147,13.419,643,161,2002,946,7.15,81.33,0.2,0.3,-0.8,1.4,-0.2,7.5,-0.3,0.4,0,95.2,-13.8,0.333,-0.001,-0.807,0.011,44.1,-0.6,24.8,-0.3,26.4,0
31002761,6,2.5,2.5,2.5,0,38,26.4,6.8,55.6,8,21.5,0.26,0.166,2.151,12.958,643,161,2002,946,13.58,179.6,0.25,0.3,-0.8,2.1,0.4,13.4,0.2,0.3,0,148.4,31.2,0.331,0.002,-0.781,0.001,54.6,1,23.9,-2.4,26.4,0
31002771,5,1.5,1.5,1.5,0,30,26.1,6.6,39.6,8,16,0.43,0.164,2.286,13.939,643,161,2002,946,12.42,67.8,0.24,0.4,-0.8,1.9,-0.4,16.4,-3.9,0.4,0,109.4,-41.6,0.358,0.001,-0.781,-0.004,39.5,0.1,17.4,-1.4,26.2,-0.1
31002772,6,4.0,4,4,0,30,26.1,6.6,39.6,8,16,0.43,0.164,2.286,13.939,643,161,2002,946,14.81,250.25,0.32,0.4,-0.8,3,1,17.1,-2.3,0.4,0,203.5,46.8,0.360,-0.001,-0.776,-0.009,43.1,-3.5,19.4,-3.4,26.3,-0.2
31002773,6,3.4,3.4,3.4,0,36,26.4,6.8,52.2,8.1,20.2,0.29,0.165,2.173,13.170,643,161,2002,946,23.47,274,0.36,0.3,-0.8,3,0.4,22.4,1.1,0.3,0,219.3,54.7,0.358,-0.021,-0.780,-0.002,49,3.2,21,-0.8,26.4,0
31002775,3,3.0,3,3,0,36,26.4,6.8,52.2,8.1,20.2,0.29,0.165,2.173,13.170,643,161,2002,946,24.06,203.33,0.35,0.3,-0.8,3,0,23.6,0.5,0.3,0,194.1,9.2,0.359,-0.022,-0.777,-0.006,48.8,3.4,22.5,-2.4,26.4,0
31002778,6,3.4,3.4,3.4,0,34,27.9,7.1,42.7,8.1,16.2,0.45,0.183,3.498,19.115,643,161,2002,946,20.23,187,0.39,0.5,-0.7,3,0.4,21.8,-1.6,0.4,0,202.2,-15.2,0.513,0.030,-0.729,-0.008,43.8,-1.1,19.3,-3,28,-0.1
31002779,4,3.4,3.4,3.4,0,34,27.9,7.1,42.7,8.1,16.2,0.45,0.183,3.498,19.115,643,161,2002,946,18.86,237,0.4,0.5,-0.7,2.4,1,21.4,-2.6,0.4,0.1,189.5,47.5,0.465,0.078,-0.718,-0.019,45.2,-2.5,24,-7.7,28.1,-0.2
31002788,1,1.6,1.6,1.6,0,31,26.3,6.9,41.3,8,16.2,0.18,0.122,2.015,16.516,643,161,2002,946,19.04,0,0.26,0.3,-0.9,1.5,0.1,19.2,-0.1,0.2,0,2.4,-2.4,0.304,0.000,-0.895,-0.019,42,-0.7,16.8,-0.5,26.3,0
31002789,1,1.5,1.5,1.5,0,31,26.3,6.9,41.3,8,16.2,0.18,0.122,2.015,16.516,643,161,2002,946,13.49,0,0.24,0.3,-0.9,1.5,0,15.5,-2,0.2,0,1.2,-1.2,0.305,0.000,-0.894,-0.020,42.6,-1.3,16.8,-0.5,26.3,0
31002790,1,1.4,1.4,1.4,0,31,26.3,6.9,41.3,8,16.2,0.18,0.122,2.015,16.516,643,161,2002,946,21.43,0,0.24,0.3,-0.9,1.4,0,21,0.4,0.2,0,2.6,-2.6,0.305,0.000,-0.894,-0.020,42,-0.7,16.6,-0.3,26.3,0
31002793,1,1.0,1,1,0,31,26.3,6.9,41.3,8,16.2,0.18,0.122,2.015,16.516,643,161,2002,946,6.76,0,0.13,0.3,-0.9,1.3,-0.3,7.5,-0.7,0.2,-0.1,61.3,-61.3,0.307,-0.002,-0.848,-0.065,43.3,-2,20.3,-4,26.3,0
31002795,1,1.4,1.4,1.4,0,31,26.3,6.9,41.3,8,16.2,0.18,0.122,2.015,16.516,643,161,2002,946,24.01,58,0.32,0.3,-0.9,1.3,0.1,25,-1,0.2,0,54,4,0.304,4.26035888722587e-05,-0.901,-0.013,41.9,-0.6,16.9,-0.6,26.3,0
31002797,1,1.2,1.2,1.2,0,52,27.1,7.9,51.1,8.2,33.7,0.02,0.217,2.002,9.226,643,161,2002,946,19.39,46,0.25,0.3,-0.7,1.2,0,18,1.4,0.1,0,31.3,14.7,0.304,-0.002,-0.669,0.005,51.3,-0.2,29.7,3.9,26.9,0.2
31002799,1,0.8,0.8,0.8,0,35,30.6,12.1,40.2,8.7,92.2,0.01,0.445,1.765,3.966,643,161,2002,946,17.52,55,0.39,0.2,-0.4,1,-0.2,18.7,-1.2,0,0,55.8,-0.8,0.257,-0.010,-0.371,0.019,45.6,-5.4,88.9,3.3,30.1,0.5
31002801,1,1.2,1.2,1.2,0,35,30.6,12.1,40.2,8.7,92.2,0.01,0.445,1.765,3.966,643,161,2002,946,43.43,84.25,0.61,0.2,-0.4,1.2,0,43.1,0.3,0,0,81.8,2.5,0.251,-0.004,-0.356,0.005,46.4,-6.2,91.9,0.3,30.5,0.1
31002803,1,1.2,1.2,1.2,0,35,30.6,12.1,40.2,8.7,92.2,0.01,0.445,1.765,3.966,643,161,2002,946,48.72,69.25,1.1,0.2,-0.4,1.2,0,47.5,1.2,0,0,75.2,-6,0.252,-0.005,-0.392,0.040,42.8,-2.6,82,10.2,30.4,0.2
31002805,1,1.4,1.4,1.4,0,35,30.6,12.1,40.2,8.7,92.2,0.01,0.445,1.765,3.966,643,161,2002,946,55.91,99.4,0.71,0.2,-0.4,1.3,0.1,53.7,2.2,0,0,94.8,4.6,0.253,-0.007,-0.360,0.008,44.1,-3.9,90.3,1.9,30.5,0.1
31002806,1,1.4,1.4,1.4,0,35,30.6,12.1,40.2,8.7,92.2,0.01,0.445,1.765,3.966,643,161,2002,946,42.99,102.33,0.86,0.2,-0.4,1.3,0.1,43.7,-0.7,0,0,93.6,8.8,0.248,-0.002,-0.370,0.019,41.9,-1.7,87.1,5.1,30.5,0.1
31002807,1,1.2,1.2,1.2,0,41,26.9,7,62.5,8.1,37.7,0.13,0.184,2.166,11.772,643,161,2002,946,10.87,62.5,0.21,0.3,-0.7,1.5,-0.3,13.4,-2.6,0.1,0,67.5,-5,0.317,0.018,-0.732,-0.003,57.1,5.4,38.1,-0.4,27.2,-0.3
31002808,1,1.5,1.5,1.5,0,35,30.6,12.1,40.2,8.7,92.2,0.01,0.445,1.765,3.966,643,161,2002,946,43.9,101,0.89,0.2,-0.4,1.3,0.2,44.2,-0.3,0.1,0,89.3,11.7,0.263,-0.016,-0.432,0.081,44.9,-4.7,73.3,18.9,30.3,0.3
31002809,1,2.0,2,2,0,17,25.5,7.1,17.5,8,30,0,0.133,2.561,19.256,643,161,2002,946,29.3,128.6,0.31,0.4,-0.9,1.9,0.1,25.5,3.8,0,0,124.9,3.7,0.378,0.031,-0.784,-0.092,30.4,-12.9,32.9,-2.9,26.2,-0.7
31002812,1,1.8,1.8,1.8,0,27,28.7,7.8,32,8.2,16.5,0.09,0.171,2.449,14.322,643,161,2002,946,34.99,125.25,1.13,0.4,-0.8,1.4,0.4,40.8,-5.8,0.1,0,105.5,19.8,0.402,-0.013,-0.772,0.005,38.8,-6.8,21.6,-5.1,28.6,0.1
31002813,1,1.2,1.2,1.2,0,27,28.7,7.8,32,8.2,16.5,0.09,0.171,2.449,14.322,643,161,2002,946,55.04,55.6,1.19,0.4,-0.8,1.2,0,52.3,2.7,0.1,0,57,-1.4,0.398,-0.009,-0.777,0.010,39.1,-7.1,21.5,-5,28.6,0.1
31002814,1,2.4,2.4,2.4,0,52,27.4,15,69.7,9.1,45.5,0,0.227,2.053,9.044,643,161,2002,946,22.58,170,0.33,0.3,-0.6,2.1,0.3,23.2,-0.6,0,0,143.1,26.9,0.315,-0.002,-0.662,0.018,65.9,3.8,47.3,-1.9,27.3,0.1
31002815,1,1.8,1.8,1.8,0,52,27.4,15,69.7,9.1,45.5,0,0.227,2.053,9.044,643,161,2002,946,26.69,90.4,0.33,0.3,-0.6,1.9,-0.1,24.2,2.5,0,0,105.7,-15.3,0.313,-0.001,-0.641,-0.003,63.7,6,47.4,-2,27.3,0.1
31002816,1,2.1,2.1,2.1,0,52,27.4,15,69.7,9.1,45.5,0,0.227,2.053,9.044,643,161,2002,946,12.79,121,0.27,0.3,-0.6,1.9,0.2,14.3,-1.5,0,0,103.1,17.9,0.314,-0.002,-0.647,0.003,68.7,1,45.4,0.1,27.4,0
31002817,1,2.0,2,2,0,52,27.4,15,69.7,9.1,45.5,0,0.227,2.053,9.044,643,161,2002,946,13.82,86.5,0.27,0.3,-0.6,1.9,0.1,14.5,-0.7,0,0,91,-4.5,0.314,-0.002,-0.652,0.008,70,-0.3,45.1,0.4,27.4,0
31002820,1,1.4,1.4,1.4,0,31,26.3,6.9,41.3,8,16.2,0.18,0.122,2.015,16.516,643,161,2002,946,22.74,55.33,0.3,0.3,-0.9,1.4,0,22.4,0.4,0.2,0,51.9,3.4,0.305,0.000,-0.901,-0.013,42.3,-1,17,-0.8,26.3,0
31002821,1,1.2,1.2,1.2,0,55,27,7,79.5,8.1,23.1,0.09,0.194,2.108,10.866,643,161,2002,946,36.19,80.6,0.39,0.3,-0.7,1.3,-0.1,35,1.2,0.1,0,82.8,-2.2,0.322,0.002,-0.704,-0.009,75.2,4.3,25.5,-2.4,27,0
31002822,6,2.2,2.2,2.2,0,52,27.1,7.9,51.1,8.2,33.7,0.02,0.217,2.002,9.226,643,161,2002,946,18.29,174.67,0.23,0.3,-0.7,1.8,0.4,18.8,-0.5,0,0,131.3,43.4,0.304,-0.002,-0.678,0.015,52.5,-1.4,30.2,3.4,27,0.1
